"1","0.659086351128537","0.71586788639442","0.726320995644943","equinox","topic5log.csv"
"1","0.659086351128537","0.71586788639442","0.726320995644943","equinox","topic10log.csv"
"1","0.659086351128537","0.71586788639442","0.726320995644943","equinox","topic15log.csv"
"1","0.659086351128537","0.71586788639442","0.726320995644943","equinox","topic20log.csv"
"1","0.659086351128537","0.71586788639442","0.726320995644943","equinox","topic25log.csv"
"1","0.659086351128537","0.71586788639442","0.726320995644943","equinox","topic30log.csv"
"1","0.659086351128537","0.71586788639442","0.726320995644943","equinox","topic35log.csv"
"1","0.659086351128537","0.71586788639442","0.726320995644943","equinox","topic40log.csv"
"1","0.659086351128537","0.71586788639442","0.726320995644943","equinox","topic45log.csv"
"1","0.659086351128537","0.71586788639442","0.726320995644943","equinox","topic50log.csv"
"1","0.659086351128537","0.71586788639442","0.726320995644943","equinox","topic55log.csv"
"1","0.659086351128537","0.71586788639442","0.726320995644943","equinox","topic60log.csv"
"1","0.659086351128537","0.71586788639442","0.726320995644943","equinox","topic65log.csv"
"1","0.659086351128537","0.71586788639442","0.726320995644943","equinox","topic70log.csv"
"1","0.659086351128537","0.71586788639442","0.726320995644943","equinox","topic75log.csv"
"1","0.659086351128537","0.71586788639442","0.726320995644943","equinox","topic80log.csv"
"1","0.659086351128537","0.71586788639442","0.726320995644943","equinox","topic85log.csv"
"1","0.659086351128537","0.71586788639442","0.726320995644943","equinox","topic90log.csv"
"1","0.659086351128537","0.71586788639442","0.726320995644943","equinox","topic95log.csv"
"1","0.659086351128537","0.71586788639442","0.726320995644943","equinox","topic100log.csv"
"1","0.549697542599689","0.569143166447933","0.539943211298419","jdt","topic5log.csv"
"1","0.549697542599689","0.569143166447933","0.539943211298419","jdt","topic10log.csv"
"1","0.549697542599689","0.569143166447933","0.539943211298419","jdt","topic15log.csv"
"1","0.549697542599689","0.569143166447933","0.539943211298419","jdt","topic20log.csv"
"1","0.549697542599689","0.569143166447933","0.539943211298419","jdt","topic25log.csv"
"1","0.549697542599689","0.569143166447933","0.539943211298419","jdt","topic30log.csv"
"1","0.549697542599689","0.569143166447933","0.539943211298419","jdt","topic35log.csv"
"1","0.549697542599689","0.569143166447933","0.539943211298419","jdt","topic40log.csv"
"1","0.549697542599689","0.569143166447933","0.539943211298419","jdt","topic45log.csv"
"1","0.549697542599689","0.569143166447933","0.539943211298419","jdt","topic50log.csv"
"1","0.549697542599689","0.569143166447933","0.539943211298419","jdt","topic55log.csv"
"1","0.549697542599689","0.569143166447933","0.539943211298419","jdt","topic60log.csv"
"1","0.549697542599689","0.569143166447933","0.539943211298419","jdt","topic65log.csv"
"1","0.549697542599689","0.569143166447933","0.539943211298419","jdt","topic70log.csv"
"1","0.549697542599689","0.569143166447933","0.539943211298419","jdt","topic75log.csv"
"1","0.549697542599689","0.569143166447933","0.539943211298419","jdt","topic80log.csv"
"1","0.549697542599689","0.569143166447933","0.539943211298419","jdt","topic85log.csv"
"1","0.549697542599689","0.569143166447933","0.539943211298419","jdt","topic90log.csv"
"1","0.549697542599689","0.569143166447933","0.539943211298419","jdt","topic95log.csv"
"1","0.549697542599689","0.569143166447933","0.539943211298419","jdt","topic100log.csv"
"1","0.243218863808601","0.459757961078629","0.466348455957131","lucene","topic5log.csv"
"1","0.243218863808601","0.459757961078629","0.466348455957131","lucene","topic10log.csv"
"1","0.243218863808601","0.459757961078629","0.466348455957131","lucene","topic15log.csv"
"1","0.243218863808601","0.459757961078629","0.466348455957131","lucene","topic20log.csv"
"1","0.243218863808601","0.459757961078629","0.466348455957131","lucene","topic25log.csv"
"1","0.243218863808601","0.459757961078629","0.466348455957131","lucene","topic30log.csv"
"1","0.243218863808601","0.459757961078629","0.466348455957131","lucene","topic35log.csv"
"1","0.243218863808601","0.459757961078629","0.466348455957131","lucene","topic40log.csv"
"1","0.243218863808601","0.459757961078629","0.466348455957131","lucene","topic45log.csv"
"1","0.243218863808601","0.459757961078629","0.466348455957131","lucene","topic50log.csv"
"1","0.243218863808601","0.459757961078629","0.466348455957131","lucene","topic55log.csv"
"1","0.243218863808601","0.459757961078629","0.466348455957131","lucene","topic60log.csv"
"1","0.243218863808601","0.459757961078629","0.466348455957131","lucene","topic65log.csv"
"1","0.243218863808601","0.459757961078629","0.466348455957131","lucene","topic70log.csv"
"1","0.243218863808601","0.459757961078629","0.466348455957131","lucene","topic75log.csv"
"1","0.243218863808601","0.459757961078629","0.466348455957131","lucene","topic80log.csv"
"1","0.243218863808601","0.459757961078629","0.466348455957131","lucene","topic85log.csv"
"1","0.243218863808601","0.459757961078629","0.466348455957131","lucene","topic90log.csv"
"1","0.243218863808601","0.459757961078629","0.466348455957131","lucene","topic95log.csv"
"1","0.243218863808601","0.459757961078629","0.466348455957131","lucene","topic100log.csv"
"1","0.417513270753908","0.411907262487894","0.302149811786538","mylyn","topic5log.csv"
