1,908.4817031,808.3859234,1079.86674,958.0697032,942.0739465,0.627346606,0.630647992,0.523613247,0.556494006,0.586594377,53,57,1,1,1,38,24,topic55log.csv,equinox,0.485981216,90,100,0.50277169,13,10
1,856.6740792,773.0399376,1079.86674,958.0697032,942.0739465,0.668433605,0.701558438,0.523613247,0.556494006,0.586594377,47,52,1,1,1,16,20,topic60log.csv,equinox,0.405833712,35,95,0.435680852,46,50
1,888.2097455,812.5751686,1079.86674,958.0697032,942.0739465,0.568670708,0.600824545,0.523613247,0.556494006,0.586594377,48,64,1,1,1,42,32,topic65log.csv,equinox,0.401837506,4,15,0.418355662,4,35
1,902.0410083,816.1709121,1079.86674,958.0697032,942.0739465,0.694004468,0.642153879,0.523613247,0.556494006,0.586594377,70,72,1,1,1,65,67,topic70log.csv,equinox,0.47965156,61,70,0.501672719,63,70
1,842.1389324,783.4590018,1079.86674,958.0697032,942.0739465,0.646600068,0.63528103,0.523613247,0.556494006,0.586594377,35,43,1,1,1,31,33,topic75log.csv,equinox,,,,,,
1,885.5748849,803.0189675,1079.86674,958.0697032,942.0739465,0.560951805,0.522833715,0.523613247,0.556494006,0.586594377,65,77,1,1,1,34,35,topic80log.csv,equinox,,,,,,
1,884.2142043,758.7998818,1079.86674,958.0697032,942.0739465,0.646600068,0.634615204,0.523613247,0.556494006,0.586594377,35,86,1,1,1,33,30,topic85log.csv,equinox,,,,,,
1,861.5766373,793.1084814,1079.86674,958.0697032,942.0739465,0.64171,0.57898438,0.523613247,0.556494006,0.586594377,90,93,1,1,1,21,23,topic90log.csv,equinox,,,,,,
1,905.2564912,803.4784477,1079.86674,958.0697032,942.0739465,0.643881279,0.655866143,0.523613247,0.556494006,0.586594377,18,29,1,1,1,17,21,topic95log.csv,equinox,,,,,,
1,849.7796875,734.7998152,1079.86674,958.0697032,942.0739465,0.616630849,0.636300227,0.523613247,0.556494006,0.586594377,57,98,1,1,1,44,46,topic100log.csv,equinox,,,,,,
1,2705.253508,2292.568517,2717.720774,2307.713868,2458.7338,0.401291201,0.473796454,0.414013744,0.447539921,0.453774824,5,2,1,1,1,4,2,topic5log.csv,jdt,,,,,,
1,2597.938878,2258.40925,2717.720774,2307.713868,2458.7338,0.423846215,0.50277169,0.414013744,0.447539921,0.453774824,10,12,1,1,1,10,13,topic10log.csv,jdt,,,,,,
1,2533.837061,2213.751933,2717.720774,2307.713868,2458.7338,0.364377201,0.475852291,0.414013744,0.447539921,0.453774824,15,17,1,1,1,13,10,topic15log.csv,jdt,,,,,,
1,2532.793793,2218.445079,2717.720774,2307.713868,2458.7338,0.412285262,0.480735758,0.414013744,0.447539921,0.453774824,20,17,1,1,1,15,9,topic20log.csv,jdt,,,,,,
1,2522.481854,2236.247708,2717.720774,2307.713868,2458.7338,0.376637093,0.476196069,0.414013744,0.447539921,0.453774824,25,16,1,1,1,23,7,topic25log.csv,jdt,,,,,,
1,2477.351196,2192.542468,2717.720774,2307.713868,2458.7338,0.447050082,0.479800045,0.414013744,0.447539921,0.453774824,30,22,1,1,1,16,7,topic30log.csv,jdt,,,,,,
1,2482.35802,2187.040299,2717.720774,2307.713868,2458.7338,0.422361824,0.481339077,0.414013744,0.447539921,0.453774824,35,38,1,1,1,29,4,topic35log.csv,jdt,,,,,,
1,2439.060849,2190.716412,2717.720774,2307.713868,2458.7338,0.432474812,0.481887755,0.414013744,0.447539921,0.453774824,40,31,1,1,1,27,4,topic40log.csv,jdt,,,,,,
1,2473.827519,2186.704643,2717.720774,2307.713868,2458.7338,0.39322722,0.481844498,0.414013744,0.447539921,0.453774824,44,17,1,1,1,4,4,topic45log.csv,jdt,,,,,,
1,2458.849754,2172.397646,2717.720774,2307.713868,2458.7338,0.374615406,0.472027478,0.414013744,0.447539921,0.453774824,50,50,1,1,1,3,4,topic50log.csv,jdt,,,,,,
1,2387.79641,2161.139342,2717.720774,2307.713868,2458.7338,0.418436837,0.485846892,0.414013744,0.447539921,0.453774824,54,58,1,1,1,27,4,topic55log.csv,jdt,,,,,,
1,2368.520084,2125.624945,2717.720774,2307.713868,2458.7338,0.398342908,0.47926275,0.414013744,0.447539921,0.453774824,56,47,1,1,1,3,4,topic60log.csv,jdt,,,,,,
1,2382.357076,2112.742198,2717.720774,2307.713868,2458.7338,0.386711378,0.476608147,0.414013744,0.447539921,0.453774824,57,58,1,1,1,3,4,topic65log.csv,jdt,,,,,,
1,2400.509607,2116.344878,2717.720774,2307.713868,2458.7338,0.409978991,0.484678958,0.414013744,0.447539921,0.453774824,70,70,1,1,1,23,4,topic70log.csv,jdt,,,,,,
1,2343.614971,2115.069888,2717.720774,2307.713868,2458.7338,0.443100052,0.485523604,0.414013744,0.447539921,0.453774824,65,64,1,1,1,44,4,topic75log.csv,jdt,,,,,,
1,2337.14659,2087.278676,2717.720774,2307.713868,2458.7338,0.393545955,0.483142203,0.414013744,0.447539921,0.453774824,52,67,1,1,1,2,4,topic80log.csv,jdt,,,,,,
1,2295.749494,2093.860163,2717.720774,2307.713868,2458.7338,0.418550671,0.483456384,0.414013744,0.447539921,0.453774824,71,71,1,1,1,64,4,topic85log.csv,jdt,,,,,,
1,2320.90842,2116.110306,2717.720774,2307.713868,2458.7338,0.441046491,0.486229374,0.414013744,0.447539921,0.453774824,90,61,1,1,1,86,4,topic90log.csv,jdt,,,,,,
1,2391.519213,2138.519938,2717.720774,2307.713868,2458.7338,0.423399987,0.485077376,0.414013744,0.447539921,0.453774824,60,63,1,1,1,95,4,topic95log.csv,jdt,,,,,,
1,2269.301969,2047.230006,2717.720774,2307.713868,2458.7338,0.485981216,0.489555595,0.414013744,0.447539921,0.453774824,90,93,1,1,1,90,26,topic100log.csv,jdt,,,,,,
1,1115.303601,646.2804788,1180.45713,646.0402233,952.7315323,0.301153426,0.384075615,0.179720421,0.359872589,0.294272291,4,7,1,1,1,4,7,topic5log.csv,lucene,,,,,,
1,1082.296571,652.0585133,1180.45713,646.0402233,952.7315323,0.268121796,0.392879016,0.179720421,0.359872589,0.294272291,10,12,1,1,1,3,6,topic10log.csv,lucene,,,,,,
1,1048.179698,648.5374028,1180.45713,646.0402233,952.7315323,0.330688828,0.372622284,0.179720421,0.359872589,0.294272291,13,10,1,1,1,1,15,topic15log.csv,lucene,,,,,,
1,1024.962501,644.6837165,1180.45713,646.0402233,952.7315323,0.334446345,0.405129178,0.179720421,0.359872589,0.294272291,17,7,1,1,1,3,23,topic20log.csv,lucene,,,,,,
1,972.6300704,633.1432443,1180.45713,646.0402233,952.7315323,0.36235465,0.409869766,0.179720421,0.359872589,0.294272291,19,16,1,1,1,10,13,topic25log.csv,lucene,,,,,,
1,948.5185722,627.5502049,1180.45713,646.0402233,952.7315323,0.318100053,0.385566057,0.179720421,0.359872589,0.294272291,26,18,1,1,1,4,20,topic30log.csv,lucene,,,,,,
1,931.0026022,625.1491154,1180.45713,646.0402233,952.7315323,0.314888687,0.41462674,0.179720421,0.359872589,0.294272291,20,19,1,1,1,3,19,topic35log.csv,lucene,,,,,,
1,921.7746266,603.4946304,1180.45713,646.0402233,952.7315323,0.308629799,0.390306646,0.179720421,0.359872589,0.294272291,36,31,1,1,1,1,20,topic40log.csv,lucene,,,,,,
1,920.0231407,629.917201,1180.45713,646.0402233,952.7315323,0.345216439,0.414686816,0.179720421,0.359872589,0.294272291,14,19,1,1,1,12,47,topic45log.csv,lucene,,,,,,
1,884.5941609,617.9962916,1180.45713,646.0402233,952.7315323,0.363960333,0.435680852,0.179720421,0.359872589,0.294272291,28,11,1,1,1,18,46,topic50log.csv,lucene,,,,,,
1,875.8634069,619.1477414,1180.45713,646.0402233,952.7315323,0.334883266,0.416642036,0.179720421,0.359872589,0.294272291,51,35,1,1,1,39,9,topic55log.csv,lucene,,,,,,
1,892.8222117,619.8624002,1180.45713,646.0402233,952.7315323,0.348979417,0.399034135,0.179720421,0.359872589,0.294272291,22,30,1,1,1,1,7,topic60log.csv,lucene,,,,,,
1,840.9891278,562.0911667,1180.45713,646.0402233,952.7315323,0.34127323,0.41122422,0.179720421,0.359872589,0.294272291,62,54,1,1,1,62,14,topic65log.csv,lucene,,,,,,
1,844.3534531,607.2496523,1180.45713,646.0402233,952.7315323,0.267406339,0.410623455,0.179720421,0.359872589,0.294272291,48,31,1,1,1,4,31,topic70log.csv,lucene,,,,,,
1,962.9587384,635.7264067,1180.45713,646.0402233,952.7315323,0.312119702,0.39148087,0.179720421,0.359872589,0.294272291,18,11,1,1,1,19,46,topic75log.csv,lucene,,,,,,
1,898.176558,628.321712,1180.45713,646.0402233,952.7315323,0.300819843,0.40046505,0.179720421,0.359872589,0.294272291,45,36,1,1,1,11,32,topic80log.csv,lucene,,,,,,
1,808.1058684,582.2901993,1180.45713,646.0402233,952.7315323,0.309596486,0.414610355,0.179720421,0.359872589,0.294272291,33,39,1,1,1,33,6,topic85log.csv,lucene,,,,,,
1,882.692196,627.1277304,1180.45713,646.0402233,952.7315323,0.311322322,0.404451951,0.179720421,0.359872589,0.294272291,40,32,1,1,1,1,7,topic90log.csv,lucene,,,,,,
1,792.5409882,580.763733,1180.45713,646.0402233,952.7315323,0.405833712,0.423479844,0.179720421,0.359872589,0.294272291,84,37,1,1,1,35,47,topic95log.csv,lucene,,,,,,
1,824.6905264,595.0445149,1180.45713,646.0402233,952.7315323,0.332851585,0.398433369,0.179720421,0.359872589,0.294272291,99,38,1,1,1,17,19,topic100log.csv,lucene,,,,,,
1,2161.322725,1955.951911,2163.370255,2034.807526,2198.885712,0.234300661,0.339983487,0.304394931,0.269648427,0.165310787,5,8,1,1,1,5,7,topic5log.csv,mylyn,,,,,,
1,2101.833824,1919.695289,2163.370255,2034.807526,2198.885712,0.365926187,0.391895536,0.300734229,0.269554861,0.165572862,8,6,1,1,1,2,3,topic10log.csv,mylyn,,,,,,
1,2090.535848,1920.681518,2163.370255,2034.807526,2198.885712,0.401837506,0.395852822,0.300734229,0.269554861,0.165572862,10,8,1,1,1,4,5,topic15log.csv,mylyn,,,,,,
1,2052.894108,1905.852411,2163.370255,2034.807526,2198.885712,0.34839326,0.391030784,0.300734229,0.269554861,0.165572862,20,22,1,1,1,5,4,topic20log.csv,mylyn,,,,,,
1,2018.477513,1885.272957,2163.370255,2034.807526,2198.885712,0.393495381,0.403815612,0.300734229,0.269554861,0.165572862,24,27,1,1,1,15,3,topic25log.csv,mylyn,,,,,,
1,2064.632811,1899.681717,2163.370255,2034.807526,2198.885712,0.35763014,0.397604828,0.300734229,0.269554861,0.165572862,30,10,1,1,1,23,4,topic30log.csv,mylyn,,,,,,
1,2037.836657,1897.105881,2163.370255,2034.807526,2198.885712,0.377936274,0.418355662,0.300734229,0.269554861,0.165572862,34,8,1,1,1,9,4,topic35log.csv,mylyn,,,,,,
1,2005.660973,1870.346311,2163.370255,2034.807526,2198.885712,0.371863722,0.393567176,0.300734229,0.269554861,0.165572862,27,29,1,1,1,7,4,topic40log.csv,mylyn,,,,,,
1,2005.772007,1876.924939,2163.370255,2034.807526,2198.885712,0.374200803,0.410421803,0.300734229,0.269554861,0.165572862,19,10,1,1,1,7,3,topic45log.csv,mylyn,,,,,,
1,2014.519805,1894.56162,2163.370255,2034.807526,2198.885712,0.357474763,0.399536858,0.300734229,0.269554861,0.165572862,50,29,1,1,1,15,3,topic50log.csv,mylyn,,,,,,
1,1972.770563,1843.397542,2163.370255,2034.807526,2198.885712,0.366173718,0.4025876,0.300734229,0.269554861,0.165572862,28,28,1,1,1,2,3,topic55log.csv,mylyn,,,,,,
1,1970.088606,1845.183346,2163.370255,2034.807526,2198.885712,0.352167308,0.401327441,0.300734229,0.269554861,0.165572862,58,63,1,1,1,4,3,topic60log.csv,mylyn,,,,,,
1,2008.912427,1882.905324,2163.370255,2034.807526,2198.885712,0.368649031,0.412109516,0.300734229,0.269554861,0.165572862,64,36,1,1,1,3,3,topic65log.csv,mylyn,,,,,,
1,1974.6449,1851.773974,2163.370255,2034.807526,2198.885712,0.359689686,0.407181394,0.300734229,0.269554861,0.165572862,28,30,1,1,1,22,3,topic70log.csv,mylyn,,,,,,
1,1979.653166,1849.155427,2163.370255,2034.807526,2198.885712,0.338135179,0.383890955,0.300734229,0.269554861,0.165572862,28,29,1,1,1,4,4,topic75log.csv,mylyn,,,,,,
1,1928.601771,1825.665281,2163.370255,2034.807526,2198.885712,0.354083264,0.402523306,0.300734229,0.269554861,0.165572862,74,80,1,1,1,2,3,topic80log.csv,mylyn,,,,,,
1,1919.414418,1796.798515,2163.370255,2034.807526,2198.885712,0.331239666,0.396068206,0.300734229,0.269554861,0.165572862,85,88,1,1,1,6,3,topic85log.csv,mylyn,,,,,,
1,1939.527197,1815.180725,2163.370255,2034.807526,2198.885712,0.353736077,0.381213117,0.300734229,0.269554861,0.165572862,75,86,1,1,1,3,3,topic90log.csv,mylyn,,,,,,
1,1971.103175,1852.862145,2163.370255,2034.807526,2198.885712,0.358882798,0.407129959,0.300734229,0.269554861,0.165572862,75,72,1,1,1,4,3,topic95log.csv,mylyn,,,,,,
1,1976.628178,1846.543317,2163.370255,2034.807526,2198.885712,0.366463041,0.39113044,0.300734229,0.269554861,0.165572862,40,42,1,1,1,5,3,topic100log.csv,mylyn,,,,,,
1,3881.16017,2745.048285,3984.950514,2873.849102,3797.9697,0.351234366,0.416664018,0.281797313,0.300100739,0.265808649,5,8,1,1,1,4,5,topic5log.csv,pde,,,,,,
1,3800.237619,2684.377149,3984.950514,2873.849102,3797.9697,0.393208923,0.439047878,0.281797313,0.300100739,0.265808649,10,13,1,1,1,9,10,topic10log.csv,pde,,,,,,
1,3758.916138,2628.302267,3984.950514,2873.849102,3797.9697,0.422888987,0.458708866,0.281797313,0.300100739,0.265808649,15,18,1,1,1,14,16,topic15log.csv,pde,,,,,,
1,3763.205701,2606.696914,3984.950514,2873.849102,3797.9697,0.413361547,0.449026786,0.281797313,0.300100739,0.265808649,20,23,1,1,1,16,8,topic20log.csv,pde,,,,,,
1,3771.574349,2669.607698,3984.950514,2873.849102,3797.9697,0.371315493,0.430474387,0.281797313,0.300100739,0.265808649,25,28,1,1,1,7,16,topic25log.csv,pde,,,,,,
1,3741.53178,2609.257871,3984.950514,2873.849102,3797.9697,0.434055612,0.467404864,0.281797313,0.300100739,0.265808649,30,23,1,1,1,14,12,topic30log.csv,pde,,,,,,
1,3690.65934,2582.408035,3984.950514,2873.849102,3797.9697,0.446549331,0.470609731,0.281797313,0.300100739,0.265808649,35,22,1,1,1,12,14,topic35log.csv,pde,,,,,,
1,3670.371394,2573.086938,3984.950514,2873.849102,3797.9697,0.446167349,0.475228049,0.281797313,0.300100739,0.265808649,40,43,1,1,1,6,12,topic40log.csv,pde,,,,,,
1,3603.666424,2537.990126,3984.950514,2873.849102,3797.9697,0.417539642,0.457903934,0.281797313,0.300100739,0.265808649,42,44,1,1,1,25,31,topic45log.csv,pde,,,,,,
1,3568.599624,2545.034017,3984.950514,2873.849102,3797.9697,0.434985059,0.465211384,0.281797313,0.300100739,0.265808649,50,32,1,1,1,15,18,topic50log.csv,pde,,,,,,
1,3610.981137,2557.271663,3984.950514,2873.849102,3797.9697,0.419146293,0.459593729,0.281797313,0.300100739,0.265808649,55,58,1,1,1,12,10,topic55log.csv,pde,,,,,,
1,3527.329265,2532.131779,3984.950514,2873.849102,3797.9697,0.451769741,0.468050336,0.281797313,0.300100739,0.265808649,59,57,1,1,1,20,22,topic60log.csv,pde,,,,,,
1,3553.686701,2513.692953,3984.950514,2873.849102,3797.9697,0.45971222,0.488096519,0.281797313,0.300100739,0.265808649,65,67,1,1,1,47,23,topic65log.csv,pde,,,,,,
1,3513.226659,2499.207717,3984.950514,2873.849102,3797.9697,0.47965156,0.501672719,0.281797313,0.300100739,0.265808649,70,72,1,1,1,61,63,topic70log.csv,pde,,,,,,
1,3447.319305,2481.298628,3984.950514,2873.849102,3797.9697,0.441645029,0.480978654,0.281797313,0.300100739,0.265808649,75,59,1,1,1,13,15,topic75log.csv,pde,,,,,,
1,3519.844794,2462.598134,3984.950514,2873.849102,3797.9697,0.451534367,0.471373292,0.281797313,0.300100739,0.265808649,79,81,1,1,1,10,14,topic80log.csv,pde,,,,,,
1,3493.82459,2506.23866,3984.950514,2873.849102,3797.9697,0.431019042,0.475596373,0.281797313,0.300100739,0.265808649,78,70,1,1,1,13,17,topic85log.csv,pde,,,,,,
1,3430.768087,2495.289339,3984.950514,2873.849102,3797.9697,0.433339447,0.473087186,0.281797313,0.300100739,0.265808649,90,80,1,1,1,16,18,topic90log.csv,pde,,,,,,
1,3414.187215,2477.168304,3984.950514,2873.849102,3797.9697,0.43462517,0.460986695,0.281797313,0.300100739,0.265808649,94,89,1,1,1,10,20,topic95log.csv,pde,,,,,,
1,3330.933222,2481.796038,3984.950514,2873.849102,3797.9697,0.436607375,0.466715209,0.281797313,0.300100739,0.265808649,95,99,1,1,1,40,13,topic100log.csv,pde,,,,,,
